"student_id","class","date","attendance","created_on","updated_on"
"187","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"187","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"187","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"187","3A","2023-07-15","A","2023-07-15 08:34:30",NULL
"188","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"188","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"188","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"188","2A","2023-06-22","A","2023-06-22 10:17:25",NULL
"188","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"188","2A","2023-07-10","P","2023-07-10 14:18:30",NULL
"188","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"188","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"188","2A","2023-07-14","A","2023-07-14 08:45:06",NULL
"188","3A","2023-07-15","A","2023-07-15 08:34:30",NULL
"189","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"189","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"189","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"189","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"189","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"189","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"189","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"189","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"189","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"189","3A","2023-07-15","A","2023-07-15 08:34:30",NULL
"190","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"190","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"190","2A","2023-06-21","A","2023-06-21 09:05:05",NULL
"190","2A","2023-06-22","A","2023-06-22 10:17:25",NULL
"190","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"190","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"190","2A","2023-07-12","A","2023-07-12 08:36:52",NULL
"190","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"190","2A","2023-07-14","A","2023-07-14 08:45:06",NULL
"190","3A","2023-07-15","A","2023-07-15 08:34:30",NULL
"191","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"191","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"191","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"191","2A","2023-06-22","A","2023-06-22 10:17:25",NULL
"191","2A","2023-06-23","A","2023-06-23 08:55:34",NULL
"191","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"191","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"191","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"191","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"191","3A","2023-07-15","A","2023-07-15 08:34:30",NULL
"193","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"193","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"193","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"193","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"193","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"193","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"193","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"193","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"193","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"193","3A","2023-07-15","A","2023-07-15 08:34:30",NULL
"194","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"194","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"194","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"194","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"194","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"194","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"194","2A","2023-07-12","A","2023-07-12 08:36:52",NULL
"194","2A","2023-07-13","A","2023-07-13 08:54:58",NULL
"194","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"194","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"196","1","2023-06-19","P","2023-06-19 09:07:19",NULL
"196","1","2023-06-20","P","2023-06-20 08:26:28",NULL
"196","1","2023-06-21","P","2023-06-21 09:21:30",NULL
"196","1","2023-06-22","P","2023-06-22 10:11:22",NULL
"196","1","2023-06-23","P","2023-06-23 08:45:05",NULL
"196","1","2023-07-10","A","2023-07-10 14:09:29",NULL
"196","1","2023-07-12","P","2023-07-12 08:29:36",NULL
"196","1","2023-07-13","P","2023-07-13 08:53:09",NULL
"196","1","2023-07-14","P","2023-07-14 08:36:43",NULL
"196","2A","2023-07-15","P","2023-07-15 09:10:07",NULL
"197","2A","2023-06-19","A","2023-06-19 09:15:18",NULL
"197","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"197","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"197","2A","2023-06-22","A","2023-06-22 10:17:25",NULL
"197","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"197","2A","2023-07-10","P","2023-07-10 14:18:30",NULL
"197","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"197","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"197","2A","2023-07-14","A","2023-07-14 08:45:06",NULL
"197","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"198","2B","2023-06-19","A","2023-06-19 09:16:37",NULL
"198","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"198","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"198","2B","2023-06-22","A","2023-06-22 10:18:10",NULL
"198","2B","2023-06-23","P","2023-06-23 08:56:37",NULL
"198","2B","2023-07-10","A","2023-07-10 14:20:38",NULL
"198","2B","2023-07-12","P","2023-07-12 08:38:09",NULL
"198","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"198","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"198","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"199","2B","2023-06-19","P","2023-06-19 09:16:37",NULL
"199","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"199","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"199","2B","2023-06-22","P","2023-06-22 10:18:10",NULL
"199","2B","2023-06-23","P","2023-06-23 08:56:37",NULL
"199","2B","2023-07-10","A","2023-07-10 14:20:38",NULL
"199","2B","2023-07-12","P","2023-07-12 08:38:09",NULL
"199","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"199","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"199","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"200","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"200","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"200","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"200","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"200","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"200","2A","2023-07-10","P","2023-07-10 14:18:30",NULL
"200","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"200","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"200","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"200","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"201","2B","2023-06-19","A","2023-06-19 09:16:37",NULL
"201","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"201","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"201","2B","2023-06-22","P","2023-06-22 10:18:10",NULL
"201","2B","2023-06-23","P","2023-06-23 08:56:37",NULL
"201","2B","2023-07-10","P","2023-07-10 14:20:38",NULL
"201","2B","2023-07-12","P","2023-07-12 08:38:09",NULL
"201","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"201","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"201","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"202","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"202","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"202","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"202","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"202","2A","2023-06-23","A","2023-06-23 08:55:34",NULL
"202","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"202","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"202","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"202","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"202","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"203","2A","2023-06-19","A","2023-06-19 09:15:18",NULL
"203","2A","2023-06-20","A","2023-06-20 08:30:58",NULL
"203","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"203","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"203","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"203","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"203","2A","2023-07-12","A","2023-07-12 08:36:52",NULL
"203","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"203","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"203","3A","2023-07-15","A","2023-07-15 08:34:30",NULL
"204","2B","2023-06-19","P","2023-06-19 09:16:37",NULL
"204","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"204","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"204","2B","2023-06-22","P","2023-06-22 10:18:10",NULL
"204","2B","2023-06-23","P","2023-06-23 08:56:37",NULL
"204","2B","2023-07-10","P","2023-07-10 14:20:38",NULL
"204","2B","2023-07-12","P","2023-07-12 08:38:09",NULL
"204","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"204","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"204","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"205","2B","2023-06-19","A","2023-06-19 09:16:37",NULL
"205","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"205","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"205","2B","2023-06-22","P","2023-06-22 10:18:10",NULL
"205","2B","2023-06-23","P","2023-06-23 08:56:37",NULL
"205","2B","2023-07-10","P","2023-07-10 14:20:38",NULL
"205","2B","2023-07-12","P","2023-07-12 08:38:09",NULL
"205","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"205","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"205","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"206","2B","2023-06-19","P","2023-06-19 09:16:37",NULL
"206","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"206","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"206","2B","2023-06-22","A","2023-06-22 10:18:10",NULL
"206","2B","2023-06-23","A","2023-06-23 08:56:37",NULL
"206","2B","2023-07-10","A","2023-07-10 14:20:38",NULL
"206","2B","2023-07-12","A","2023-07-12 08:38:09",NULL
"206","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"206","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"206","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"207","2B","2023-06-19","P","2023-06-19 09:16:37",NULL
"207","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"207","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"207","2B","2023-06-22","P","2023-06-22 10:18:10",NULL
"207","2B","2023-06-23","P","2023-06-23 08:56:37",NULL
"207","2B","2023-07-10","A","2023-07-10 14:20:38",NULL
"207","2B","2023-07-12","A","2023-07-12 08:38:09",NULL
"207","2B","2023-07-13","A","2023-07-13 08:53:08",NULL
"207","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"207","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"208","2B","2023-06-19","P","2023-06-19 09:16:37",NULL
"208","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"208","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"208","2B","2023-06-22","P","2023-06-22 10:18:10",NULL
"208","2B","2023-06-23","A","2023-06-23 08:56:37",NULL
"208","2B","2023-07-10","A","2023-07-10 14:20:38",NULL
"208","2B","2023-07-12","A","2023-07-12 08:38:09",NULL
"208","2B","2023-07-13","A","2023-07-13 08:53:08",NULL
"208","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"208","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"209","2B","2023-06-19","A","2023-06-19 09:16:37",NULL
"209","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"209","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"209","2B","2023-06-22","P","2023-06-22 10:18:10",NULL
"209","2B","2023-06-23","P","2023-06-23 08:56:37",NULL
"209","2B","2023-07-10","A","2023-07-10 14:20:38",NULL
"209","2B","2023-07-12","P","2023-07-12 08:38:09",NULL
"209","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"209","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"209","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"210","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"210","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"210","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"210","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"210","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"210","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"210","Red","2023-07-12","A","2023-07-12 08:41:19",NULL
"210","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"210","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"210","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"211","2B","2023-06-19","P","2023-06-19 09:16:37",NULL
"211","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"211","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"211","2B","2023-06-22","P","2023-06-22 10:18:10",NULL
"211","2B","2023-06-23","P","2023-06-23 08:56:37",NULL
"211","2B","2023-07-10","A","2023-07-10 14:20:38",NULL
"211","2B","2023-07-12","A","2023-07-12 08:38:09",NULL
"211","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"211","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"211","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"212","2B","2023-06-19","A","2023-06-19 09:16:37",NULL
"212","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"212","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"212","2B","2023-06-22","A","2023-06-22 10:18:10",NULL
"212","2B","2023-06-23","A","2023-06-23 08:56:37",NULL
"212","2B","2023-07-10","P","2023-07-10 14:20:38",NULL
"212","2B","2023-07-12","P","2023-07-12 08:38:09",NULL
"212","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"212","2B","2023-07-14","A","2023-07-14 08:46:27",NULL
"212","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"213","Green","2023-06-14","A","2023-06-14 08:46:00",NULL
"213","Green","2023-06-19","P","2023-06-19 08:58:34",NULL
"213","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"213","Green","2023-06-21","P","2023-06-21 09:20:43",NULL
"213","Green","2023-06-22","P","2023-06-22 10:27:33",NULL
"213","Green","2023-06-23","A","2023-06-23 08:37:22",NULL
"213","Green","2023-07-10","A","2023-07-10 15:15:42",NULL
"213","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"213","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"213","Green","2023-07-14","A","2023-07-14 08:42:17",NULL
"213","Green","2023-07-15","A","2023-07-15 09:24:44",NULL
"214","Red","2023-06-19","A","2023-06-19 09:18:31",NULL
"214","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"214","Red","2023-06-21","A","2023-06-21 09:12:42",NULL
"214","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"214","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"214","Red","2023-07-10","P","2023-07-10 15:07:06",NULL
"214","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"214","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"214","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"214","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"215","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"215","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"215","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"215","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"215","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"215","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"215","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"215","2A","2023-07-13","A","2023-07-13 08:54:58",NULL
"215","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"215","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"216","2A","2023-06-19","A","2023-06-19 09:15:18",NULL
"216","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"216","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"216","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"216","2A","2023-06-23","A","2023-06-23 08:55:34",NULL
"216","2A","2023-07-10","P","2023-07-10 14:18:30",NULL
"216","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"216","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"216","2A","2023-07-14","A","2023-07-14 08:45:06",NULL
"216","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"217","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"217","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"217","2A","2023-06-21","A","2023-06-21 09:05:05",NULL
"217","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"217","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"217","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"217","2A","2023-07-12","A","2023-07-12 08:36:52",NULL
"217","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"217","2A","2023-07-14","A","2023-07-14 08:45:06",NULL
"217","3A","2023-07-15","A","2023-07-15 08:34:30",NULL
"218","2B","2023-06-19","A","2023-06-19 09:16:37",NULL
"218","2B","2023-06-20","A","2023-06-20 08:31:23",NULL
"218","2B","2023-06-21","A","2023-06-21 09:05:34",NULL
"218","2B","2023-06-22","A","2023-06-22 10:18:10",NULL
"218","2B","2023-06-23","A","2023-06-23 08:56:37",NULL
"218","2B","2023-07-10","A","2023-07-10 14:20:38",NULL
"218","2B","2023-07-12","P","2023-07-12 08:38:09",NULL
"218","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"218","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"218","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"219","2A","2023-06-19","A","2023-06-19 09:15:18",NULL
"219","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"219","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"219","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"219","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"219","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"219","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"219","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"219","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"219","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"221","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"221","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"221","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"221","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"221","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"221","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"221","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"221","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"221","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"221","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"222","2B","2023-06-19","P","2023-06-19 09:16:37",NULL
"222","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"222","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"222","2B","2023-06-22","A","2023-06-22 10:18:10",NULL
"222","2B","2023-06-23","P","2023-06-23 08:56:37",NULL
"222","2B","2023-07-10","P","2023-07-10 14:20:38",NULL
"222","2B","2023-07-12","A","2023-07-12 08:38:09",NULL
"222","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"222","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"222","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"223","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"223","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"223","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"223","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"223","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"223","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"223","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"223","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"223","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"223","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"224","Red","2023-06-19","A","2023-06-19 09:18:31",NULL
"224","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"224","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"224","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"224","Red","2023-06-23","A","2023-06-23 08:36:00",NULL
"224","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"224","Red","2023-07-12","A","2023-07-12 08:41:19",NULL
"224","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"224","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"224","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"225","3A","2023-06-19","P","2023-06-19 09:24:16",NULL
"225","3A","2023-06-20","P","2023-06-20 08:36:02",NULL
"225","3A","2023-06-21","A","2023-06-21 09:11:15",NULL
"225","3A","2023-06-22","P","2023-06-22 10:21:43",NULL
"225","3A","2023-06-23","A","2023-06-23 08:59:27",NULL
"225","3A","2023-07-10","A","2023-07-10 14:21:43",NULL
"225","3A","2023-07-12","A","2023-07-12 08:33:23",NULL
"225","3A","2023-07-13","P","2023-07-13 08:49:14",NULL
"225","3A","2023-07-14","P","2023-07-14 08:39:57",NULL
"225","4","2023-07-15","A","2023-07-15 08:46:07",NULL
"226","3A","2023-06-19","P","2023-06-19 09:24:16",NULL
"226","3A","2023-06-20","P","2023-06-20 08:36:02",NULL
"226","3A","2023-06-21","A","2023-06-21 09:11:15",NULL
"226","3A","2023-06-22","P","2023-06-22 10:21:43",NULL
"226","3A","2023-06-23","A","2023-06-23 08:59:27",NULL
"226","3A","2023-07-10","A","2023-07-10 14:21:43",NULL
"226","3A","2023-07-12","A","2023-07-12 08:33:23",NULL
"226","3A","2023-07-13","P","2023-07-13 08:49:14",NULL
"226","3A","2023-07-14","P","2023-07-14 08:39:57",NULL
"226","4","2023-07-15","A","2023-07-15 08:46:07",NULL
"228","3B","2023-06-19","P","2023-06-19 09:27:54",NULL
"228","3B","2023-06-20","P","2023-06-20 08:41:13",NULL
"228","3B","2023-06-21","A","2023-06-21 09:17:21",NULL
"228","3B","2023-06-22","P","2023-06-22 10:23:40",NULL
"228","3B","2023-06-23","P","2023-06-23 09:01:30",NULL
"228","3B","2023-07-10","A","2023-07-10 14:22:44",NULL
"228","3B","2023-07-12","A","2023-07-12 08:34:36",NULL
"228","3B","2023-07-13","P","2023-07-13 08:51:03",NULL
"228","3B","2023-07-14","A","2023-07-14 08:43:05",NULL
"228","4","2023-07-15","A","2023-07-15 08:46:07",NULL
"229","3A","2023-06-19","A","2023-06-19 09:24:16",NULL
"229","3A","2023-06-20","P","2023-06-20 08:36:02",NULL
"229","3A","2023-06-21","P","2023-06-21 09:11:15",NULL
"229","3A","2023-06-22","P","2023-06-22 10:21:43",NULL
"229","3A","2023-06-23","P","2023-06-23 08:59:27",NULL
"229","3A","2023-07-10","A","2023-07-10 14:21:43",NULL
"229","3A","2023-07-12","P","2023-07-12 08:33:23",NULL
"229","3A","2023-07-13","P","2023-07-13 08:49:14",NULL
"229","3A","2023-07-14","P","2023-07-14 08:39:57",NULL
"229","4","2023-07-15","P","2023-07-15 08:46:07",NULL
"230","3A","2023-06-19","P","2023-06-19 09:24:16",NULL
"230","3A","2023-06-20","P","2023-06-20 08:36:02",NULL
"230","3A","2023-06-21","P","2023-06-21 09:11:15",NULL
"230","3A","2023-06-22","P","2023-06-22 10:21:43",NULL
"230","3A","2023-06-23","P","2023-06-23 08:59:27",NULL
"230","3A","2023-07-10","P","2023-07-10 14:21:43",NULL
"230","3A","2023-07-12","P","2023-07-12 08:33:23",NULL
"230","3A","2023-07-13","P","2023-07-13 08:49:14",NULL
"230","3A","2023-07-14","P","2023-07-14 08:39:57",NULL
"230","4","2023-07-15","P","2023-07-15 08:46:07",NULL
"231","3A","2023-06-19","A","2023-06-19 09:24:16",NULL
"231","3A","2023-06-20","P","2023-06-20 08:36:02",NULL
"231","3A","2023-06-21","A","2023-06-21 09:11:15",NULL
"231","3A","2023-06-22","P","2023-06-22 10:21:43",NULL
"231","3A","2023-06-23","P","2023-06-23 08:59:27",NULL
"231","3A","2023-07-10","P","2023-07-10 14:21:43",NULL
"231","3A","2023-07-12","P","2023-07-12 08:33:23",NULL
"231","3A","2023-07-13","P","2023-07-13 08:49:14",NULL
"231","3A","2023-07-14","P","2023-07-14 08:39:57",NULL
"231","4","2023-07-15","P","2023-07-15 08:46:07",NULL
"232","3B","2023-06-19","A","2023-06-19 09:27:54","2023-06-19 09:32:51"
"232","3B","2023-06-20","A","2023-06-20 08:41:13",NULL
"232","3B","2023-06-21","A","2023-06-21 09:17:21",NULL
"232","3B","2023-06-22","P","2023-06-22 10:23:40",NULL
"232","3B","2023-06-23","A","2023-06-23 09:01:30",NULL
"232","3B","2023-07-10","A","2023-07-10 14:22:44",NULL
"232","3B","2023-07-12","A","2023-07-12 08:34:36",NULL
"232","3B","2023-07-13","A","2023-07-13 08:51:03",NULL
"232","3B","2023-07-14","A","2023-07-14 08:43:05",NULL
"232","4","2023-07-15","A","2023-07-15 08:46:07",NULL
"233","3A","2023-06-19","A","2023-06-19 09:24:16",NULL
"233","3A","2023-06-20","A","2023-06-20 08:36:02",NULL
"233","3A","2023-06-21","P","2023-06-21 09:11:15",NULL
"233","3A","2023-06-22","P","2023-06-22 10:21:43",NULL
"233","3A","2023-06-23","P","2023-06-23 08:59:27",NULL
"233","3A","2023-07-10","A","2023-07-10 14:21:43",NULL
"233","3A","2023-07-12","A","2023-07-12 08:33:23",NULL
"233","3A","2023-07-13","A","2023-07-13 08:49:14",NULL
"233","3A","2023-07-14","A","2023-07-14 08:39:57",NULL
"233","4","2023-07-15","P","2023-07-15 08:46:07",NULL
"235","3A","2023-06-19","A","2023-06-19 09:24:16",NULL
"235","3A","2023-06-20","P","2023-06-20 08:36:02",NULL
"235","3A","2023-06-21","P","2023-06-21 09:11:15",NULL
"235","3A","2023-06-22","P","2023-06-22 10:21:43",NULL
"235","3A","2023-06-23","P","2023-06-23 08:59:27",NULL
"235","3A","2023-07-10","A","2023-07-10 14:21:43",NULL
"235","3A","2023-07-12","A","2023-07-12 08:33:23",NULL
"235","3A","2023-07-13","A","2023-07-13 08:49:14",NULL
"235","3A","2023-07-14","A","2023-07-14 08:39:57",NULL
"235","4","2023-07-15","P","2023-07-15 08:46:07",NULL
"236","3A","2023-06-19","A","2023-06-19 09:24:16",NULL
"236","3A","2023-06-20","A","2023-06-20 08:36:02",NULL
